,alg_name,iteration,cont_size,evals,nb_updated,avg,std,min,max,ft_min,ft_max,qd_score,elapsed
0,algoQD,0,49/400,100,66,[0.6843],[0.2671],[0.0176],[0.9999],"[-4.6640,-6.2412]","[7.4322,6.2567]",33.53,615.62
1,algoQD,1,70/400,100,32,[0.7046],[0.2605],[0.0176],[0.9999],"[-5.1796,-6.2412]","[7.4322,6.2567]",49.32,338.98
2,algoQD,2,86/400,100,35,[0.7417],[0.2303],[0.0176],[0.9999],"[-5.1796,-6.2412]","[7.4322,6.3752]",63.79,368.02
3,algoQD,3,99/400,100,34,[0.7577],[0.2231],[0.0176],[0.9999],"[-5.1796,-6.2412]","[7.4322,6.3752]",75.01,362.21
4,algoQD,4,115/400,100,31,[0.7754],[0.2132],[0.0972],[0.9999],"[-5.5411,-7.5589]","[8.9750,7.7085]",89.17,360.12
5,algoQD,5,121/400,100,25,[0.785],[0.206],[0.0972],[0.9999],"[-5.5411,-7.5589]","[8.9750,7.7085]",94.99,365.43
6,algoQD,6,127/400,100,15,[0.7987],[0.2037],[0.0972],[1.],"[-5.8082,-7.5589]","[8.9750,7.7085]",101.43,369.98
7,algoQD,7,139/400,100,28,[0.8009],[0.2132],[0.0675],[1.],"[-7.3222,-7.5589]","[8.9750,7.7085]",111.32,373.59
8,algoQD,8,147/400,100,19,[0.8085],[0.2093],[0.0675],[1.],"[-7.5216,-7.5589]","[8.9750,8.0026]",118.84,367.73
9,algoQD,9,154/400,100,26,[0.8226],[0.1966],[0.0684],[1.],"[-7.5216,-7.9218]","[8.9750,8.0026]",126.68,374.88
10,algoQD,10,165/400,100,27,[0.8251],[0.1943],[0.0684],[1.],"[-7.9693,-9.4448]","[8.9750,8.0026]",136.14,375.64
11,algoQD,11,174/400,100,24,[0.8377],[0.1818],[0.1294],[1.],"[-7.9693,-9.8587]","[8.9750,8.0026]",145.75,381.78
12,algoQD,12,185/400,100,24,[0.8408],[0.1721],[0.1294],[1.],"[-8.9842,-9.8587]","[8.9750,8.0026]",155.54,381.39
13,algoQD,13,188/400,100,18,[0.8475],[0.1661],[0.2093],[1.],"[-8.9842,-9.8587]","[8.9750,8.0026]",159.33,390.25
14,algoQD,14,195/400,100,20,[0.8535],[0.1642],[0.2093],[1.],"[-8.9842,-9.8587]","[8.9750,8.0026]",166.44,378.24
15,algoQD,15,199/400,100,19,[0.857],[0.1643],[0.1587],[1.],"[-8.9842,-9.8587]","[8.9750,8.9257]",170.54,360.81
16,algoQD,16,205/400,100,17,[0.8562],[0.1659],[0.1587],[1.],"[-8.9842,-9.8587]","[8.9750,9.0582]",175.52,358.76
17,algoQD,17,210/400,100,16,[0.8595],[0.1664],[0.1587],[1.],"[-8.9842,-9.8587]","[8.9750,9.4620]",180.50,360.61
18,algoQD,18,215/400,100,17,[0.8602],[0.1717],[0.1346],[1.],"[-8.9842,-9.8587]","[8.9750,9.4620]",184.94,354.94
19,algoQD,19,221/400,100,17,[0.8597],[0.174],[0.1346],[1.],"[-8.9842,-9.8587]","[8.9750,9.6119]",190.00,357.56
20,algoQD,20,227/400,100,18,[0.8636],[0.1707],[0.1346],[1.],"[-8.4583,-9.8587]","[8.9750,9.6119]",196.03,360.86
21,algoQD,21,229/400,100,15,[0.8699],[0.164],[0.1346],[1.],"[-8.4583,-9.8587]","[8.9750,9.6119]",199.20,359.93
22,algoQD,22,234/400,100,14,[0.8672],[0.1688],[0.1346],[1.],"[-8.4583,-9.8587]","[8.9750,9.6119]",202.93,362.45
23,algoQD,23,239/400,100,11,[0.8671],[0.1666],[0.1346],[1.],"[-8.4583,-9.8587]","[9.5572,9.6119]",207.23,363.32
24,algoQD,24,243/400,100,15,[0.8671],[0.1686],[0.1346],[1.],"[-8.4583,-9.8587]","[9.5572,9.6119]",210.70,362.47
25,algoQD,25,251/400,100,16,[0.864],[0.1724],[0.1346],[1.],"[-8.4583,-9.8587]","[9.5572,9.6119]",216.87,361.07
26,algoQD,26,254/400,100,17,[0.8713],[0.167],[0.1346],[1.],"[-8.4583,-9.8587]","[9.5572,9.6119]",221.31,364.06
