,x,z,y_rot,ind
0,0.0,0.0,0.0,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
1,0.0071795573,0.00091267424,1.2840334,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
2,0.016095385,0.0018811582,2.5271873,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
3,0.024590561,0.0027946252,3.7374654,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
4,0.032148093,0.0035755723,4.9166603,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
5,0.03876476,0.0042101005,6.0537825,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
6,0.044529926,0.004706544,7.144828,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
7,0.050332777,0.0043367185,8.201119,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
8,0.05833774,0.0035487432,9.222873,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
9,0.06814444,0.0044568125,10.013607,"[0.7742608259972583, -0.9978853171280719, -0.7553621723665944, -0.8788787475729567, 0.7475371318686557, -0.1726078602471557, 0.8782332298336515, 0.2880790416717809, 0.6560073297846019, -0.47391186630146676, -0.6736120254274571, -0.7718091668048503, -0.6167826389362963, 0.5091160777990673, -0.9882034326139337, -0.8562446931530918, -0.5744530113272728, 0.4511268554527561, 0.5724756874943682, 0.6414688411774723, -0.520638028140223, -0.20990960360267708, -0.6862770221244594, -0.7607273320955099, -0.6937154830197745, -0.19098039358190855, 0.8915193286668741, -0.8373799593546698, 0.9802806256627354, 0.7783357424255968, 0.3320837344066756, 0.24207092778314498, 0.5840835731335452, 0.808674214905692, 0.2298706255082752, 0.054399251673121096, -0.18701876443236576, 0.2689002302894208, 0.8660643303678126, -0.03514606880182458, 0.08924662580639997, -0.2988065156867936, 0.17433817926407325, 0.7871523642476097, 0.904592376063255, -0.15818510056505874, 0.5057793576265857, -0.3928562055017042]"
