,x,z,y_rot,ind
0,0.0,0.0,0.0,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
1,-0.0041463776,-0.0021865238,1.0829439,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
2,-0.008809539,-0.004382781,2.0058422,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
3,-0.013557785,-0.006549852,2.7718487,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
4,-0.018230403,-0.008682032,3.4305248,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
5,-0.022684613,-0.010698691,3.9924397,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
6,-0.026860215,-0.012662381,4.470277,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
7,-0.03078678,-0.014709639,4.8682485,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
8,-0.035208035,-0.017542763,5.0668373,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
9,-0.046347592,-0.024016825,5.061401,"[0.3825858438925569, 0.1340512620617298, 0.6017218514595992, 0.5901707265707903, 0.8936614011069057, -0.3412906921548875, -0.8561907170373129, 0.0344441246258147, 0.34710937237824324, 0.8469426609319797, -0.5337288032224616, 0.2855118189531358, -0.8038108204836769, 0.7583549753795424, 0.9867307808042936, -0.8543592820910628, -0.0856368074643421, 0.9076980425111281, -0.30829102418876997, -0.864998944430772, -0.8861512395184077, 0.9455450170975122, -0.4323451596628942, -0.32257638711733483, -0.9575559997635255, 0.7049864117714555, 0.9640133453113888, -0.3429669024570505, 0.7870046556538026, 0.12575985093672237, 0.28160315633836785, 0.31897327142303955, 0.20079645578317518, 0.35721513694995477, 0.5031099060473239, 0.5945525088034449, -0.4193557409956634, 0.08827006094499668, 0.2033787143439263, -0.29976253850531553, -0.9172126889847019, -0.28735056566166994, -0.2519984074366015, 0.9037158651998045, -0.6241665832045278, -0.023801339054997817, 0.35574201346515655, 0.5186892965732899]"
