,x,z,y_rot,ind
0,0.0,0.0,0.0,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
1,-0.015208619,0.0008840009,0.7025355,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
2,-0.03355598,0.0031526503,1.3517284,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
3,-0.051632624,0.0064574834,1.9122806,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
4,-0.06833617,0.010212115,2.3962681,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
5,-0.0833307,0.014151089,2.8175864,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
6,-0.09650472,0.018079557,3.1769938,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
7,-0.10793212,0.021603175,3.477937,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
8,-0.117394686,0.023914134,3.664066,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
9,-0.12487383,0.024438022,3.6924465,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
10,-0.12908132,0.016855411,3.4939308,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
11,-0.13016573,0.009830018,3.1829326,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
12,-0.1270368,0.0028214073,2.9307673,"[0.41136702446660367, 0.8347985562295637, -0.842959723096832, -0.283292611067153, 0.5290725622836561, -0.29902608303976197, -0.8404293711806758, -0.26669380156923794, 0.5406425115269107, 0.9034589424446919, -0.2901344470564826, -0.8040251860376937, 0.3985728345138235, 0.12020159602546032, 0.49212589110152116, 0.3011359402813898, 0.3317580118920085, 0.9962606517091801, -0.3353572536033371, 0.6112565324007058, -0.15502483100829023, -0.6444252779117807, -0.4300595727861498, -0.6820388862726312, 0.8605258701137812]"
